"userId","role","location","TotalMeces","señority"
"ab77b19c-d3a5-42d9-b4ae-29a29de7182f","ilustrador",\N,"172","0"
"1c410393-d055-4153-afa8-c32f5ce9336a","head of intelligence",\N,"22","0"
"1c410393-d055-4153-afa8-c32f5ce9336a","head of ai & ccm",\N,"22","0"
"1c410393-d055-4153-afa8-c32f5ce9336a","sales engineer",\N,"96","0"
"1c410393-d055-4153-afa8-c32f5ce9336a","project manager",\N,"10","0"
"1c410393-d055-4153-afa8-c32f5ce9336a","analista de negocios",\N,"69","0"
"aa4a64ae-3772-407d-a58e-7264ed00d5d2","director técnico ",\N,"52","0"
"388b37d8-54de-408c-9845-bbd31e96256a","animador digital",\N,"4","0"
"388b37d8-54de-408c-9845-bbd31e96256a","animador digital",\N,"5","0"
"388b37d8-54de-408c-9845-bbd31e96256a","animador digital",\N,"12","0"
"388b37d8-54de-408c-9845-bbd31e96256a","animador digital",\N,"5","0"
"388b37d8-54de-408c-9845-bbd31e96256a","director creativo",\N,"15","0"
"388b37d8-54de-408c-9845-bbd31e96256a","colaborador",\N,"17","0"
"533b15d5-2dbe-4ad8-8fef-0a433a990f61","community manager",\N,"31","0"
"533b15d5-2dbe-4ad8-8fef-0a433a990f61","project manager",\N,"10","0"
"533b15d5-2dbe-4ad8-8fef-0a433a990f61","community manager",\N,"34","0"
"533b15d5-2dbe-4ad8-8fef-0a433a990f61","community manager ",\N,"22","0"
"7e075471-0104-46de-8da6-5babd18a9b4f","community manager ",\N,"7","0"
"7e075471-0104-46de-8da6-5babd18a9b4f","asistente de guion ",\N,"5","0"
"7e075471-0104-46de-8da6-5babd18a9b4f","content manager ",\N,"4","0"
"7e075471-0104-46de-8da6-5babd18a9b4f","community / content manager ",\N,"6","0"
"3826c96f-b453-414b-aa30-6497e0239bd6","content & community manager ",\N,"36","0"
"3826c96f-b453-414b-aa30-6497e0239bd6","community manager ",\N,"5","0"
"2b36d649-4e4e-439e-b797-55186c20f6eb","desarrollador web",\N,"32","0"
"c0f9765f-ab21-4ebc-86d9-9cd4fc134431","copy ",\N,"66","3"
"c9ec28b9-6a8f-4305-9114-9ddc9dda6405","diseñador redes social",\N,"1","0"
"c9ec28b9-6a8f-4305-9114-9ddc9dda6405","editor fotografico",\N,"12","0"
"e1f0b66a-0bd2-48eb-88a7-39a000c477c0","social media cordinator",\N,"13","0"
"083df288-a1f3-417e-8ce9-e92147c28d61","diseñador gráfico ",\N,"27","0"
"a449ce3b-f790-4bf5-b631-01ca4e079823","director creativo",\N,"70","0"
"e1bb0855-bdc0-4f5d-ae98-4baa231e2359","subdirectora",\N,"158","0"
"b3f8a966-b854-46d4-a022-963317dc4180","community manager / redactor ",\N,"23","0"
"fa21ae32-c71d-40d0-bdf2-2c82ee09ad61","marketing assitant",\N,"12","0"
"fa21ae32-c71d-40d0-bdf2-2c82ee09ad61","marketing intern",\N,"7","0"
"0c276bb7-cd8c-43cb-b54c-1a58c23facb5","estrategia de comunicación",\N,"34","0"
"99a22f13-706e-492d-8f58-3b9525e1fc4d","fotógrafo y creador de contenido.",\N,"73","0"
"99a22f13-706e-492d-8f58-3b9525e1fc4d","community manager ",\N,"10","0"
"99a22f13-706e-492d-8f58-3b9525e1fc4d","monitor de medios",\N,"1","0"
"7755b255-3a66-420d-94ec-95aeca21029d","webmaster",\N,"8","0"
"7755b255-3a66-420d-94ec-95aeca21029d","diseñador web/front-end ",\N,"6","0"
"20bf5944-ec06-4207-b106-5121b516581c","full stack developer",\N,"32","0"
"3fdbd03c-3de7-46d6-ad69-f2b1c9930a64","asistente mkt",\N,"10","0"
"5504f056-5c0b-4362-9912-80e7d120b3d3","ilustrador",\N,"1","0"
"5504f056-5c0b-4362-9912-80e7d120b3d3","animador 2d",\N,"1","0"
"5504f056-5c0b-4362-9912-80e7d120b3d3","diseñador",\N,"1","0"
"5504f056-5c0b-4362-9912-80e7d120b3d3","ilustrador/diseñador",\N,"24","0"
"e8b436d5-45da-4f5a-bd43-1056f5a79f8c","animador digital ",\N,"45","0"
"e8b436d5-45da-4f5a-bd43-1056f5a79f8c","animador ",\N,"6","1"
"fb9a408b-81f0-4b9c-b58d-e83f2432c667","coordinador de marcas",\N,"7","0"
"fb9a408b-81f0-4b9c-b58d-e83f2432c667","coordinador de mkt",\N,"24","0"
"fb9a408b-81f0-4b9c-b58d-e83f2432c667","director y coordinador",\N,"6","0"
"01753422-cd7e-4e8a-9cbe-0f6ea396cc89","directora comercial ",\N,"14","0"
"01753422-cd7e-4e8a-9cbe-0f6ea396cc89","conductora y creadora de contenidos",\N,"9","0"
"01753422-cd7e-4e8a-9cbe-0f6ea396cc89","community manager ",\N,"17","0"
"ea5ef38a-d017-42e8-a42f-385dc0457b94","ejecutivo de marketing",\N,"30","0"
"fe98f9ed-78f7-4ee5-b491-323087531a78","trainee en diseño gráfico",\N,"3","0"
"fe98f9ed-78f7-4ee5-b491-323087531a78","community manager ",\N,"9","1"
"fe98f9ed-78f7-4ee5-b491-323087531a78","community manager ",\N,"6","1"
"fe98f9ed-78f7-4ee5-b491-323087531a78","fotografía y video",\N,"48","0"
"9d4be4c1-ffba-495a-9f65-9bdad144a457","ux designer",\N,"2","0"
"9d4be4c1-ffba-495a-9f65-9bdad144a457","ux/ui designer y analista de requerimientos",\N,"40","0"
"9d4be4c1-ffba-495a-9f65-9bdad144a457","ux designer",\N,"10","0"
"9d4be4c1-ffba-495a-9f65-9bdad144a457","consultor  ux para bbva",\N,"6","3"
"9d4be4c1-ffba-495a-9f65-9bdad144a457","product design manager",\N,"6","0"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","directora de arte ",\N,"11","0"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","diseñadora gráfica ",\N,"25","3"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","diseñadora gráfica ",\N,"1","0"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","asistente administrativa ",\N,"4","0"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","gerente de diseño ",\N,"43","0"
"4898c8f4-fd2e-41e1-ad31-8024b36fb824","diseñadora gráfica  ",\N,"3","3"
"5071a633-b05a-4b55-8eaa-2a0edc26473e","copy junior",\N,"19","0"
"5071a633-b05a-4b55-8eaa-2a0edc26473e","creative manager",\N,"8","0"
"24c3fb64-5270-42ca-821d-5ac6d580cc98","coordinador de e-marketing",\N,"10","0"
"d1569a3c-887c-433d-bb13-4eb3d7bd604b","productor audiovisual ",\N,"12","0"
"d1569a3c-887c-433d-bb13-4eb3d7bd604b","productor audiovisual ",\N,"12","0"
"d1569a3c-887c-433d-bb13-4eb3d7bd604b","comunicador organizacional ",\N,"1","0"
"e8960dce-d0d7-42fd-a3e0-1b1e75fd63ef","productora audiovisual",\N,"9","0"
"f8e95330-a5a3-4f87-8cf8-d162771040ec","supervisor de producción",\N,"8","0"
"cb500084-4a41-4c2c-a892-f0b468e25b32","cajera",\N,"34","0"
"0e232a06-8a2c-4615-8035-851f07023786","copywriter ",\N,"11","0"
"0e232a06-8a2c-4615-8035-851f07023786","correctora de estilo ",\N,"59","0"
"0e232a06-8a2c-4615-8035-851f07023786","correctora de estilo",\N,"3","0"
"caa3dd0a-c90d-42c4-817d-6b2fa7e84943","diseñador gráfico",\N,"15","0"
"caa3dd0a-c90d-42c4-817d-6b2fa7e84943","diseñador gráfico",\N,"7","0"
"caa3dd0a-c90d-42c4-817d-6b2fa7e84943","diseñador editorial - freelance",\N,"25","0"
"29f55fd8-668e-49d9-9e3a-f76c82c05f2d","diseñador ",\N,"26","3"
"29f55fd8-668e-49d9-9e3a-f76c82c05f2d","diseñador ",\N,"4","3"
"29f55fd8-668e-49d9-9e3a-f76c82c05f2d","diseñador grafico ",\N,"12","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","colaboración ",\N,"13","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","locutor y guionista ",\N,"11","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","director ",\N,"157","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","autor",\N,"4","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","autor",\N,"79","0"
"5ffc4073-98ea-4aba-9226-716537c5d46a","autor",\N,"79","0"
"0422c147-ba42-4554-8fb7-54ff7df13434","líder técnico/ingeniero de datos",\N,"11","0"
"0422c147-ba42-4554-8fb7-54ff7df13434","desarrollador cloud",\N,"8","0"
"0422c147-ba42-4554-8fb7-54ff7df13434","ingeniero de proyectos",\N,"24","0"
"0422c147-ba42-4554-8fb7-54ff7df13434","ingeniero de preventa",\N,"26","0"
"f44a7b11-4548-4829-8644-bd6f01cdaa68","diseñadora ",\N,"6","0"
"f44a7b11-4548-4829-8644-bd6f01cdaa68","coordinadora del departamento de diseño ",\N,"3","0"
"f44a7b11-4548-4829-8644-bd6f01cdaa68","fotógrafa",\N,"6","0"
"f44a7b11-4548-4829-8644-bd6f01cdaa68","fotógrafa",\N,"1","0"
"631f11b6-6e92-44ab-897a-85f0b6706aac","co-editor web ",\N,"28","0"
"631f11b6-6e92-44ab-897a-85f0b6706aac","reportera",\N,"5","0"
"631f11b6-6e92-44ab-897a-85f0b6706aac","reportera",\N,"20","0"
"631f11b6-6e92-44ab-897a-85f0b6706aac","content manager",\N,"3","0"
"7335b8ac-9890-4482-a3b8-19013704d6e8","encargado de medios",\N,"10","0"
"7335b8ac-9890-4482-a3b8-19013704d6e8","diseñador gráfico",\N,"17","0"
"ec854e7b-db5d-486c-b76e-2c7579d8374e","content producer",\N,"10","0"
"ec854e7b-db5d-486c-b76e-2c7579d8374e","content manager",\N,"9","0"
"ec854e7b-db5d-486c-b76e-2c7579d8374e","content manager",\N,"4","0"
"ec854e7b-db5d-486c-b76e-2c7579d8374e","project manager",\N,"25","0"
"5d8443d2-c5be-4c75-afd2-2f25cb512b1a","diseñador grafico. gerente de planta",\N,"245","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","supervisor de ventas",\N,"11","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","social media manager",\N,"13","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","social media manager",\N,"8","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","ejecutivo de cuenta",\N,"2","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","social media manager",\N,"15","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","redactor",\N,"40","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","community manager",\N,"11","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","supervisor de cuenta",\N,"24","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","gerente de mkt y rp",\N,"6","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","copy / creativo",\N,"15","0"
"3cc755bc-fb0b-4361-a2d1-6af00f417bf7","locutor y productor",\N,"81","0"
"d687ebcc-3488-4b0a-9452-434ccad1fb8f","ejecutivo de cuenta ",\N,"26","3"
"d687ebcc-3488-4b0a-9452-434ccad1fb8f","coordinador de ejecutivos",\N,"44","0"
"32a35f2d-385c-4e46-b0e4-4b7206a05636","diseñadora gráfica",\N,"10","0"
"32a35f2d-385c-4e46-b0e4-4b7206a05636","coordinadora de diseño gráfico",\N,"24","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","director de servicios escolares",\N,"41","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","coordinador de informática - servicios de apoyo",\N,"43","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","coordinador de compras - planeación",\N,"53","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","supervisor de sala de medición - nave 5",\N,"31","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","gerente de ventas",\N,"14","0"
"d54bd096-d314-4d96-92e2-ffb386b1dc04","director de servicios escolares",\N,"90","0"
"3776177a-de51-4fa3-af18-192ac35a025e","coordinadora de marca",\N,"9","0"
"3776177a-de51-4fa3-af18-192ac35a025e","account manager",\N,"10","0"
"3776177a-de51-4fa3-af18-192ac35a025e","account manager",\N,"20","0"
"3776177a-de51-4fa3-af18-192ac35a025e","marketing account manager",\N,"13","0"
"3776177a-de51-4fa3-af18-192ac35a025e","account manager",\N,"38","0"
"4f934c7a-d8f1-48b8-a70e-a8ece3d057b5","fotógrafa de producto",\N,"70","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","prácticas profesionales",\N,"2","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","socio fundador y director de mercadotecnia",\N,"97","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","redactor web",\N,"26","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","subdirector editorial",\N,"15","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","director editorial",\N,"16","0"
"73325068-557c-43d3-8bf2-30d41df66fc0","consultor en mercadotecnia",\N,"5","0"
"264918ed-8b9b-422e-b546-2cbc0cd1d2d4","communications manager",\N,"17","0"
"264918ed-8b9b-422e-b546-2cbc0cd1d2d4","marketing coordinator ",\N,"12","0"
"264918ed-8b9b-422e-b546-2cbc0cd1d2d4","founder ",\N,"29","0"
"7d62134d-22b3-4fd9-872f-7a818786346b","trainee sap",\N,"12","0"
"c8158cab-f6d4-46af-b6b0-c5a8f0ef0d7a","digital coordinator ",\N,"9","0"
"c8158cab-f6d4-46af-b6b0-c5a8f0ef0d7a","account manager ",\N,"29","0"
"c8158cab-f6d4-46af-b6b0-c5a8f0ef0d7a","planner  & digital coordinator ",\N,"15","3"
"2480bdbf-24e1-4a88-9e79-396ba6a74d3b","asistente de coordinación académica",\N,"10","0"
"2480bdbf-24e1-4a88-9e79-396ba6a74d3b","administradora de proyectos",\N,"9","0"
"2480bdbf-24e1-4a88-9e79-396ba6a74d3b","constructora hermosillo",\N,"33","0"
"2480bdbf-24e1-4a88-9e79-396ba6a74d3b","arquitecta bim",\N,"8","0"
"2480bdbf-24e1-4a88-9e79-396ba6a74d3b","coordinadora de proyectos bim",\N,"13","0"
"75ecd2e9-337b-4df1-ba9c-ab547532de25","supervisor de mantenimiento equipos hidrosanitario ",\N,"3","0"
"7600b78e-b401-4c27-b3a1-7a1ef4843137","auxiliar de it",\N,"5","0"
"7600b78e-b401-4c27-b3a1-7a1ef4843137","auxiliar de it",\N,"21","0"
"6121c20b-2c4a-4646-acb7-43e648a07618","relaciones publicas ",\N,"56","0"
"6121c20b-2c4a-4646-acb7-43e648a07618","relaciones publicas y cm",\N,"72","0"
"6121c20b-2c4a-4646-acb7-43e648a07618","creativo ",\N,"10","0"
"7501cbc0-717d-40ac-8063-a2d6bb5e1d39","content & community manager",\N,"15","0"
"7501cbc0-717d-40ac-8063-a2d6bb5e1d39","coordinadora y supervisora de área digital",\N,"21","0"
"736294d0-b049-412d-860d-726e43107fc6","asistente de pr",\N,"14","0"
"736294d0-b049-412d-860d-726e43107fc6","comunicación interna y externa ",\N,"5","0"
"736294d0-b049-412d-860d-726e43107fc6","colaboradora en redacción sección de shopping",\N,"3","0"
"eb190447-4f19-4154-a219-7d37f4e07ff6","copy",\N,"11","0"
"eb190447-4f19-4154-a219-7d37f4e07ff6","community manager y relaciones públicas",\N,"34","0"
"75ac1eb8-420b-4fae-bb3b-1cf0f640b13d","becaria jóvenes construyendo el futuro",\N,"10","0"
"75ac1eb8-420b-4fae-bb3b-1cf0f640b13d","analista de desarrollo y soporte técnico",\N,"3","0"
"75ac1eb8-420b-4fae-bb3b-1cf0f640b13d","estadía",\N,"3","0"
"8f487dc4-b49b-40f8-88a7-6bcb058162d4","comunicaciones corporativas",\N,"10","0"
"8f487dc4-b49b-40f8-88a7-6bcb058162d4","gerente general",\N,"5","0"
"dbdc8306-fd9c-499a-952e-944af68f2fce","profesional freelancer de la comunicación",\N,"18","0"
"dbdc8306-fd9c-499a-952e-944af68f2fce","community manager",\N,"33","0"
"dbdc8306-fd9c-499a-952e-944af68f2fce","asistente de fundación ",\N,"9","0"
"dbdc8306-fd9c-499a-952e-944af68f2fce","community manager",\N,"10","0"
"c5b6f958-e4d4-4f95-9a48-570bca3c23c9","diseñadora",\N,"121","0"
"c5b6f958-e4d4-4f95-9a48-570bca3c23c9","animadora",\N,"8","0"
"f31894aa-b339-4685-b649-36171c231701","community manager",\N,"7","0"
"f31894aa-b339-4685-b649-36171c231701","fb specialist",\N,"10","0"
"f88d1526-4fe3-405f-9cde-0580619f57a0","desarrollador de interfaz",\N,"12","0"
"a44cbaef-1bde-45e3-9f6a-7cda20fa3180","diseñador industrial ",\N,"5","0"
"a44cbaef-1bde-45e3-9f6a-7cda20fa3180","diseñador 3d",\N,"8","0"
"1f30e0f8-9698-479c-aee8-5f37ed3e0cf3","content manager",\N,"22","0"
"8e9d68ec-9838-47e9-8e90-1f7f9311659c","jefe de operaciones",\N,"18","0"
"8e9d68ec-9838-47e9-8e90-1f7f9311659c","media planner",\N,"7","0"
"8e9d68ec-9838-47e9-8e90-1f7f9311659c","business analyst junior",\N,"14","0"
"8e9d68ec-9838-47e9-8e90-1f7f9311659c","exportaciones regionales",\N,"12","0"
"8e9d68ec-9838-47e9-8e90-1f7f9311659c","compras nacionales",\N,"13","0"
"aa78d7f6-ee88-4290-bbb9-821660830bd8","productor asociado ",\N,"176","0"
"2b87f28f-2d32-4841-861c-041b7e8c0d46","ejecutivo telemarketing",\N,"12","0"
"2b87f28f-2d32-4841-861c-041b7e8c0d46","desarrollador  web",\N,"2","0"
"2b87f28f-2d32-4841-861c-041b7e8c0d46","desarrollador frontend",\N,"10","0"
"2b87f28f-2d32-4841-861c-041b7e8c0d46","desarrollador  web",\N,"5","0"
"2b87f28f-2d32-4841-861c-041b7e8c0d46","líder de proyecto de tecnología ",\N,"2","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","copy asociado. ",\N,"28","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","dirección creativa.",\N,"20","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","copy asociado",\N,"5","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","dirección creativa",\N,"22","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","dirección creativa",\N,"31","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","copy senior",\N,"18","0"
"15f464aa-b45e-4980-a504-57cef1c1ebbe","copy ",\N,"48","1"
"1023578a-85ba-4a1d-b5fc-34f4a29c93b8","auxiliar de soporte tecnico",\N,"24","0"
"571664a0-45b2-42c9-a36e-0fff7c1fc236","analista seo ",\N,"15","1"
"571664a0-45b2-42c9-a36e-0fff7c1fc236","community manager",\N,"6","0"
"a728c24d-09a4-457e-8813-c7baf852929c","community manager ",\N,"40","0"
"b60e0662-a4f1-46a2-98dd-7a5b16c8bfe9","artista 3d",\N,"12","0"
"b60e0662-a4f1-46a2-98dd-7a5b16c8bfe9","artista 3d",\N,"22","0"
"3419f679-97ca-4e40-9822-0ad19b46f803","project manager",\N,"27","0"
"3419f679-97ca-4e40-9822-0ad19b46f803","consultant business development center",\N,"5","0"
"3419f679-97ca-4e40-9822-0ad19b46f803","key account manager / vendor eto",\N,"2","0"
"57a0768e-0ab8-4ab6-8bd2-a6e8c5bc0b79","diseñador senior ",\N,"56","0"
"57a0768e-0ab8-4ab6-8bd2-a6e8c5bc0b79","creador de contenido",\N,"12","0"
"57a0768e-0ab8-4ab6-8bd2-a6e8c5bc0b79","docente ",\N,"6","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","digital marketing manager",\N,"11","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","digital marketing manager",\N,"7","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","senior digital account manager",\N,"22","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","senior digital marketing manager",\N,"33","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","digital marketing manaer",\N,"13","0"
"a86e70c4-7600-4146-ad37-711203b13d0c","senior community manager",\N,"21","0"
"55732aed-a299-462a-8f8b-c603a09ba1bb","pasante derecho ",\N,"23","0"
"749ecd4b-fa95-491f-ae5d-be376ad5eb6b","corrector de textos",\N,"30","0"
"749ecd4b-fa95-491f-ae5d-be376ad5eb6b","asistente editorial",\N,"19","0"
"749ecd4b-fa95-491f-ae5d-be376ad5eb6b","diseñador editorial/ corrector/ curador de imágenes y operador de rrss",\N,"9","0"
"749ecd4b-fa95-491f-ae5d-be376ad5eb6b","corrector y formador",\N,"8","0"
"749ecd4b-fa95-491f-ae5d-be376ad5eb6b","editor y editor web",\N,"4","0"
"519d442e-897b-44ae-aeb9-ca85e1734940","auxiliar administrativo en implementaciones banca electrónica",\N,"8","0"
"519d442e-897b-44ae-aeb9-ca85e1734940","vendedor",\N,"7","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","senior copywriter",\N,"5","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","locutor y editor",\N,"5","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","escritor y director",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","escritor y director",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","asistente de producción",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","asistente de producción",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","asistente de fotografía y producción",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","asistente de dirección",\N,"1","0"
"994ac43e-e884-4930-b5c7-1d91414cb335","videógrafo y editor",\N,"22","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","correctora de estilo",\N,"2","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","curadora editorial",\N,"5","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","tallerista",\N,"7","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","generadora de contenido",\N,"15","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","generadora de contenido",\N,"15","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","correctora de estilo",\N,"2","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","adjunta de profesor",\N,"19","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","profesora de italiano",\N,"24","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","servicio social",\N,"5","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","creadora de contenido",\N,"4","0"
"7a0ea16d-ff5b-433f-ae3f-83945025bf4d","creadora de contenido",\N,"4","0"
"6f3ae7f6-9ce0-4a13-be8d-fadf4e06ed3b","cmo ",\N,"13","0"
"6f3ae7f6-9ce0-4a13-be8d-fadf4e06ed3b","community manager",\N,"2","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","asistente personal/dirección",\N,"80","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","gerente general",\N,"29","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","colaborador web",\N,"93","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","edito en jefe/ redactor web",\N,"77","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","fotoperiodista y colaborador web",\N,"84","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","multimedia manager",\N,"72","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","fotografía gastronómica",\N,"72","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","social media y content manager",\N,"77","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","revista cocina y vino",\N,"77","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","marketing manager",\N,"74","0"
"01f2b9ba-e0c8-4275-9e86-ff6612ca5593","creador audiovisual",\N,"118","0"
"46e587ea-0685-4ec3-b25b-6b7451e8d215","community manager/contenidos",\N,"40","0"
"46e587ea-0685-4ec3-b25b-6b7451e8d215","creación de contenidos",\N,"22","0"
"b643d9c8-ee7e-41c7-90cc-48f5a60eab3e","publicidad",\N,"5","0"
"9bc0b429-d501-48a5-a582-53e850eaac59","corrdinador del departamento de diseño",\N,"27","0"
"9bc0b429-d501-48a5-a582-53e850eaac59","coordinador del departamento de diseño escenográfico.",\N,"60","0"
"9bc0b429-d501-48a5-a582-53e850eaac59","diseñador gráfico/ motion graphics",\N,"41","0"
"6b5e1fc6-3791-44fd-975b-204362bc394f","community manager",\N,"12","0"
"6b5e1fc6-3791-44fd-975b-204362bc394f","editora de redes sociales",\N,"9","0"
"6b5e1fc6-3791-44fd-975b-204362bc394f","community manager y apoyo a la coordinación del área de comunicación",\N,"17","0"
"6b5e1fc6-3791-44fd-975b-204362bc394f","reportera y redactora",\N,"42","0"
"53157d81-2a3a-412a-b7e5-5cd33d526e65","facer",\N,"1","0"
"8fda1f7d-f7be-4a8e-822a-05dfa9eb1002","servicio social",\N,"6","0"
"b7780e35-4254-4cea-9e76-24142c4a9857","diseñador ui/ux",\N,"4","0"
"b7780e35-4254-4cea-9e76-24142c4a9857","diseñador ux ",\N,"3","1"
"b7780e35-4254-4cea-9e76-24142c4a9857","ingeniero de software i",\N,"5","0"
"b7780e35-4254-4cea-9e76-24142c4a9857","desarrollador  de videojuegos",\N,"3","1"
"956bd928-80d8-43c0-b9eb-24cd151ee7ce","creativo",\N,"7","0"
"956bd928-80d8-43c0-b9eb-24cd151ee7ce","creativo",\N,"12","0"
"956bd928-80d8-43c0-b9eb-24cd151ee7ce","editor de videos",\N,"5","0"
"c6a64a7e-834d-4f8f-a267-e7505198e52b","capturando información ",\N,"160","0"
"e8c3f175-afec-49ec-b611-20055a22a78a","copy digital",\N,"10","0"
"72c8c60e-e1a1-4788-acff-838145e14fd6","editor",\N,"57","0"
"72c8c60e-e1a1-4788-acff-838145e14fd6","coordinador de post producción",\N,"4","0"
"72c8c60e-e1a1-4788-acff-838145e14fd6","director/escritor",\N,"89","0"
"aa08c21b-32d3-4beb-8a84-61856d090e0b","ingeniero en ventas",\N,"115","0"
"e5957ddc-cfed-4471-b628-2eb4e1aa80c2","líder técnico",\N,"105","0"
"6fa33436-62ab-4c7c-ac93-252adac13379","back office blingüe",\N,"14","0"
"9eaadd99-7c74-47c1-96d2-136bf3df432f","dirección editorial",\N,"75","0"
"9eaadd99-7c74-47c1-96d2-136bf3df432f","comunicación y social media",\N,"51","0"
"9eaadd99-7c74-47c1-96d2-136bf3df432f","comunicación y rr pp",\N,"26","0"
"9eaadd99-7c74-47c1-96d2-136bf3df432f","producción ejecutiva",\N,"30","0"
"5e9c3d5e-8939-48ed-b57d-85c522c775b1","diseño editorial",\N,"3","0"
"5e9c3d5e-8939-48ed-b57d-85c522c775b1","diseñador creativo",\N,"12","0"
"5e9c3d5e-8939-48ed-b57d-85c522c775b1","diseñador",\N,"1","0"
"a3fc6d48-9246-41a5-92ca-c5782aeb9d73","director de arte digital ",\N,"30","0"
"5ef8202b-46b6-430a-a16d-89001eee0916","jefa de departamento de investigación y diagnósticos",\N,"43","0"
"5ef8202b-46b6-430a-a16d-89001eee0916","coordinadora de investigación",\N,"22","0"
"86e4dde6-1ddc-42b0-bcd5-1fbd7c8b80d0","customer service agent",\N,"16","0"
"3a329782-e2d7-42f0-a7c5-31d3649117e1","head producción visual / social media",\N,"28","0"
"3a329782-e2d7-42f0-a7c5-31d3649117e1","motion graphic / editor audiovisual",\N,"15","0"
"19616def-75a8-4b25-a104-d301e6c84275","ayudante general ",\N,"5","0"
"19616def-75a8-4b25-a104-d301e6c84275","officer manager",\N,"20","0"
"19616def-75a8-4b25-a104-d301e6c84275","ayudante general en enfermería ",\N,"5","0"
"6f93cb85-b703-48d3-915d-5bfe0141de70","gerente comercial",\N,"13","0"
